"189","48","Israel","1","189","10.5465/amj.2015.5001","1","2015","0001-4273","CORRIGENDUM: Lahiri, N. 2010. Geographic Distribution of R&amp;D Activity: How Does It Affect Innovation Quality? Academy of Management Journal, 53(5): 1194-1209.","Academy of Management Journal","bwl",\N
"190","48","Poland","1","190","10.5465/amj.2012.0644","192","2014","0001-4273","Why do managers act fairly in the first place? A daily investigation of \"hot\" and \"cold\" motives and discretion","Academy of Management Journal","bwl",\N
"191","48","India","1","191","10.5465/amj.2012.1039","130","2015","0001-4273","Modernizing without westernizing: Social structure and economic action in the Indian financial sector","Academy of Management Journal","bwl",\N
"192","48","Sweden","1","192","10.5465/amj.2010.0837","61","2015","0001-4273","SITUATION STRENGTH AND TRAIT ACTIVATION ON THE The Person-Situation Debate Revisited : Effect of Situation Strength and Trait Activation on the Validity of the Big Five Personality Traits in Predicting Job Performance TIMOTHY A . JUDGE Mendoza College of","Amj","bwl",\N
"193","48","United States","10","193","10.5465/amj.2010.0628","497","2013","0001-4273","Values work: A process study of the emergence and performance of organizational values practices","Academy of Management Journal","bwl",\N
"194","48","Malaysia","1","194","10.5465/amj.2009.0873","192","2012","0001-4273","Contemplation and conversation: Subtle influences on moral decision making","Academy of Management Journal","bwl",\N
"195","48","Austria","1","195","10.5465/amj.2014.0813","145","2017","0001-4273","How do entrepreneurial founding teams allocate task positions?","Academy of Management Journal","bwl",\N
"196","48","United Kingdom","3","196","10.5465/amj.2011.0652","5","2011","0001-4273","Organizational Sponsorship and Founding Environments : A Contingency View on the Survival of Business Incubated Organizational Sponsorship and Founding Environments : A Contingency View on the Survival of Business Incubated Firms , 1994-2007 Whitman Schoo",\N,"bwl",\N
"197","48","Switzerland","1","197","10.5465/amj.2015.0737","62","2017","0001-4273","Pay-for-performance, sometimes: An interdisciplinary approach to integrating economic rationality with psychological emotion to predict individual performance","Academy of Management Journal","bwl",\N
"198","50","Spain","1","198","10.5465/amj.2011.59215081","178","2011","0001-4273","On becoming extraordinary: The content and structure of the developmental networks of major league baseball hall of famers","Academy of Management Journal","bwl",\N
"199","51","United States","3","199","10.5465/amj.2016.0182","67","2018","0001-4273","When interteam conflict spirals into intrateam power struggles: The pivotal role of team power structures","Academy of Management Journal","bwl",\N
"200","51","United Kingdom","1","200","10.5465/amj.2016.4006","3","2016","0001-4273","From the Editors Management Research in Amj","Academy of Management Journal","bwl",\N
"201","51","Italy","1","201","10.5465/amj.2015.0038","10","2018","0001-4273","Career Resourcing and the Process of Professional Emergence","Academy of Management Journal","bwl",\N
"203","55","United Kingdom","2","203","10.5465/amj.2015.1196","16","2018","0001-4273","Visions of Change as Visions of Continuity","Academy of Management Journal","bwl",\N
"204","55","Australia","1","204","10.5465/amj.2013.0972","101","2016","0001-4273","Relational changes during role transitions: The interplay of efficiency and cohesion","Academy of Management Journal","bwl",\N
"205","55","Finland","1","205","10.5465/amj.2014.0601","180","2016","0001-4273","Different views of hierarchy and why they matter: Hierarchy as inequality or as cascading influence","Academy of Management Journal","bwl",\N
"206","55","India","1","206","10.5465/amj.2013.1222","9","2013","0001-4273","How do firms adapt ? A fuzzy-set analysis of the role of cognition and capabilities in U . S . defense firms ’ responses to 9 / 11 How do firms adapt ? A fuzzy-set analysis of the role of cognition and capabilities in U . S . defense firms ’ responses to ",\N,"bwl",\N
"207","55","France","1","207","10.5465/amj.2013.0180","84","2016","0001-4273","Knowledge inheritance, vertical integration, and entrant survival in the early U.S. Auto industry","Academy of Management Journal","bwl",\N
"208","55","United States","3","208","10.5465/amj.2014.1150","60","2017","0001-4273","Language and competition: Communication vagueness, interpretation difficulties, and market entry","Academy of Management Journal","bwl",\N
"209","55","Malaysia","1","209","10.5465/amj.2015.0746","151","2016","0001-4273","Understanding community dynamics in the study of grand challenges: How nonprofits, institutional actors, and the community fabric interact to influence income inequality","Academy of Management Journal","bwl",\N
"210","55","Germany","1","210","10.5465/amj.2010.0948","218","2013","0001-4273","Bridging the mutual knowledge gap: Coordination and the commercialization of university science","Academy of Management Journal","bwl",\N
"211","55","Ireland","1","211","10.5465/amj.2013.1064","98","2018","0001-4273","When and why people engage in different forms of proactive behavior: Interactive effects of self-construals and work characteristics","Academy of Management Journal","bwl",\N
"212","55","New Zealand","1","212","10.5465/amj.2011.0546","128","2013","0001-4273","What matters when: A multistage model and empirical examination of job search effort","Academy of Management Journal","bwl",\N
"213","55","Hong Kong","1","213","10.5465/amj.2011.1000","210","2014","0001-4273","Turnkey or tailored? relational pluralism, institutional complexity, and the organizational adoption of more or less customized practices","Academy of Management Journal","bwl",\N
"214","56","Brazil","1","214","10.5465/amj.2016.0850","45","2018","0001-4273","Going for it on fourth down: Rivalry increases risk taking, physiological arousal, and promotion focus","Academy of Management Journal","bwl",\N
"215","57","Canada","1","215","10.5465/amj.2014.0239","84","2016","0001-4273","Magnification and correction of the acolyte effect: Initial benefits and ex post settling up in NFL coaching careers","Academy of Management Journal","bwl",\N
"216","57","United Kingdom","2","216","10.5465/amj.2015.0769","56","2018","0001-4273","IT's not easy building green: The impact of public policy, private actors, and regional logics on voluntary standards adoption","Academy of Management Journal","bwl",\N
"217","57","Netherlands","1","217","10.5465/amj.2006.0241","182","2011","0001-4273","Trust in typical and high-reliability contexts: Building and reacting to trust among firefighters","Academy of Management Journal","bwl",\N
"218","57","Italy","2","218","10.5465/amj.2013.1060","103","2017","0001-4273","Pay formalization revisited: Considering the effects of manager gender and discretion on closing the gender wage gap","Academy of Management Journal","bwl",\N
"219","57","Czech Republic","1","219","10.5465/AMJ.2011.64870139","515","2011","0001-4273","Person-organization value congruence: How transformational leaders influence work group effectiveness","Academy of Management Journal","bwl",\N
"220","57","Pakistan","1","220","10.5465/amj.2011.0776","258","2013","0001-4273","\"I care about nature, but. disengaging values in assessing opportunities that cause harm","Academy of Management Journal","bwl",\N
"221","57","Turkey","1","221","10.5465/amj.2011.0272","404","2013","0001-4273","Building positive resources: Effects of positive events and positive reflection on work stress and health","Academy of Management Journal","bwl",\N
"222","57","Finland","1","222","10.5465/amj.2012.0458","322","2015","0001-4273","Distant search, narrow attention: How crowding alters organizations' filtering of suggestions in crowdsourcing","Academy of Management Journal","bwl",\N
"223","57","South Africa","1","223","10.5465/amj.54.5.zoj881","20","2018","0001-4273","Academy of Management Journal                    Best Article Award for 2010                  ","Academy of Management Journal","bwl",\N
"224","57","United States","6","224","10.5465/amj.54.5.zoj882","2","2018","0001-4273","Academy of Management Journal                    Ad Hoc Reviewers of 2010                  ","Academy of Management Journal","bwl",\N
"225","57","Malaysia","2","225","10.5465/amj.55.1.zoj235","5","2018","0001-4273","Academy of Management Journal Volume 54 AUTHOR INDEX","Academy of Management Journal","bwl",\N
"226","57","Australia","1","226","10.5465/amj.2014.0470","126","2017","0001-4273","Why is underemployment related to creativity and ocb? a task-crafting explanation of the curvilinear moderated relations","Academy of Management Journal","bwl",\N
"227","57","Germany","2","227","10.5465/amj.2010.0696","315","2012","0001-4273","Cleaning Up the big muddy: A meta-analytic review of the determinants of escalation of commitment","Academy of Management Journal","bwl",\N
"228","57","Greece","1","228","10.5465/amj.2013.0316","7","2013","0001-4273","When Do Entrepreneurs Accurately Evaluate Venture Capital Firms ’ Track Records ? A Bounded Rationality Perspective University of Washington",\N,"bwl",\N
"229","57","Taiwan","1","229","10.5465/amj.2013.0835","104","2016","0001-4273","Local partnering in foreign ventures: Uncertainty, experiential learning, and syndication in cross-border venture capital investments","Academy of Management Journal","bwl",\N
"230","57","Brazil","1","230","10.5465/amj.2013.0581","123","2016","0001-4273","Friends and profits don't mix: The performance implications of repeated partnerships","Academy of Management Journal","bwl",\N
"231","59","United States","3","231","10.5465/amj.2013.1088","66","2017","0001-4273","The conditional importance of prior ties: A group-level analysis of venture capital syndication","Academy of Management Journal","bwl",\N
"232","59","United Kingdom","2","232","10.5465/amj.2013.1091","137","2016","0001-4273","Third party employment branding: Human capital inflows and outflows following \"best places to work\" certifications","Academy of Management Journal","bwl",\N
"233","59","Poland","1","233","10.5465/amj.2015.0633","22","2017","0001-4273","REWARDS FOR PATENTS AND INVENTOR BEHAVIORS IN INDUSTRIAL R&D","Academy of Management Journal","bwl",\N
"234","59","Italy","1","234","10.5465/amj.2015.4002","0","2015","0001-4273","Managing Digital Money","Academy of Management Journal","bwl",\N
"235","61","Canada","1","235","10.5465/amj.2015.0446","87","2016","0001-4273","Selective regulator decoupling and organizations' strategic responses","Academy of Management Journal","bwl",\N
"236","61","Pakistan","1","236","10.5465/amj.2015.0725","173","2016","0001-4273","Scaffolding: A process of transforming patterns of inequality in small-scale societies","Academy of Management Journal","bwl",\N
"237","61","South Africa","1","237","10.5465/amj.2012.0737","20","2014","0001-4273","AN INDUCTIVE STUDY OF FEEDBACK INTERACTIONS OVER THE COURSE OF CREATIVE PROJECTS","Academy of Management journal","bwl",\N
"238","61","Finland","1","238","10.5465/amj.2015.0718","233","2017","0001-4273","An inconvenient truth: How organizations translate climate change into business as usual","Academy of Management Journal","bwl",\N
"239","61","United States","1","239","10.5465/amj.2010.0879","150","2013","0001-4273","Looking backward instead of forward: Aspiration-driven influences on the efficiency of the capital allocation process","Academy of Management Journal","bwl",\N
"240","61","Malaysia","1","240","10.5465/amj.2012.0119","206","2014","0001-4273","Within or without? How firms combine internal and external labor markets to fill jobs","Academy of Management Journal","bwl",\N
